№ Образца,Адсорбент,"Tрег, ᵒС","W0, см3/г","E0, кДж/моль","х0, нм","а0, ммоль/г","E, кДж/моль","SБЭТ, м2/г","Ws, см3/г","Sme, м2/г","Wme, см3/г",Металл,Лиганд,Растворитель,"m (соли), г","m(кис-ты), г","Т.син., °С","Т суш., °С","Vсин. (р-ля), мл",Mix_solv_ratio,carboxyl_groups (ligand),aromatic_rings (ligand),amino_groups (ligand),carbon_atoms (ligand),oxygen_atoms (ligand),nitrogen_atoms (ligand),molecular_weight (ligand),logP (ligand),TPSA (ligand),h_bond_acceptors (ligand),h_bond_donors (ligand),Молярка_соли,Молярка_кислоты,n_соли,n_кислоты,n_ratio,Vsyn_m,Total molecular weight (metal),Average ionic radius (metal),Average electronegativity (metal),Solvent_MolWt,Solvent_LogP,Solvent_NumHDonors,Solvent_NumHAcceptors,Adsorption_Potential,Capacity_Density,SurfaceArea_MicroVol_Ratio,Adsorption_Energy_Ratio,S_BET_E,x0_W0,K_equilibrium,Delta_G,B_micropore
498,MOF-498La-BTC,290,0.29765736,45.39393939393939,0.2643524699599466,8.58,14.98,720.0,0.31665736,0.046,0.019,La,BTC,ДМФА,0.4708,0.1058,150,110,20.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,433,207,0.001087297921478,0.0005111111111111,2.127317858139525,42.480883512147656,138.90547,1.172,1.1,73.095,-0.2956000000000001,0.0,1.0,4.7435272528,0.0119166666666501,2418.8886093094134,0.3299999999927304,10785.6,0.078686458317757,421.238915248422,-14.980000000005884,1.6337450680485197e-06
500,MOF-500(LaBTC),250,0.32749248,38.81818181818182,0.3091334894613583,9.44,12.81,790.0,0.34049248,0.042,0.013,La,BTC,ДМФА,0.2403,0.105,150,110,20.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,433,207,0.0005549653579676,0.0005072463768115,1.094072405964944,83.22929636608698,138.90547,1.172,1.1,73.095,-0.2956000000000001,0.0,1.0,4.3617086688,0.0119493670885924,2412.2691232108014,0.3299999999914988,10119.9,0.101238893114754,175.52532257866886,-12.81000000001412,2.234136257766679e-06
508,MOF-508(CuBTC)-130C,130,0.313927908,34.08787878787879,0.3520312916703707,9.049,11.249,750.071,0.328927908,4.428,0.015,Cu,BTC,ДМФА,4.0006,2.0005,110,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165314049586776,0.0096642512077294,1.7105725930306197,7.998800177973603,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.700110037092,0.0120641912565449,2389.309706133837,0.3299999999903191,8437.548679000001,0.1105124469446173,93.50809182671831,-11.249000000026513,2.897210714958812e-06
508,MOF-508(CuBTC)-150C,150,0.400484448,38.7060606060606,0.3100289673530103,11.544,12.773,965.396,0.4244844480000001,9.674,0.0240000000000001,Cu,BTC,ДМФА,4.0006,2.0005,110,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165314049586776,0.0096642512077294,1.7105725930306197,7.998800177973603,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.421939854304002,0.0119577872707034,2410.570503824981,0.3299999999914742,12331.003108,0.1241617798543803,172.92480698911015,-12.773000000014337,2.247098407302828e-06
508,MOF-508(CuBTC)-180C,180,0.488567436,39.27878787878787,0.3055084091961118,14.083,12.962,1172.849,0.506567436,6.829,0.0179999999999999,Cu,BTC,ДМФА,4.0006,2.0005,110,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165314049586776,0.0096642512077294,1.7105725930306197,7.998800177973603,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,6.566127105432,0.012007513328645,2400.5877411760453,0.3299999999915986,15202.468738,0.1492614601573831,186.6252959675148,-12.962000000013282,2.182045900851288e-06
508,MOF-508(CuBTC)-200C,200,0.582339912,43.49090909090909,0.2759197324414716,16.786,14.352,1438.557,0.6433399120000001,20.403,0.061,Cu,BTC,ДМФА,4.0006,2.0005,110,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165314049586776,0.0096642512077294,1.7105725930306197,7.998800177973603,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,9.233214417024,0.011668637391489,2470.30465864702,0.3299999999924122,20646.170064,0.1606790727090301,326.96519407890986,-14.352000000007582,1.7798486145916098e-06
508,MOF-508(CuBTC)-220C,220,0.630943404,56.67575757575757,0.2117307383842164,18.187,18.703,1578.425,0.704943404,20.223,0.0739999999999999,Cu,BTC,ДМФА,4.0006,2.0005,110,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165314049586776,0.0096642512077294,1.7105725930306197,7.998800177973603,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,13.184556485012,0.0115222452761382,2501.6903061218304,0.3299999999941774,29521.282775,0.1335901128075709,1891.4991891182497,-18.70300000000131,1.04805812352124e-06
508,MOF-508(CuBTC)-240C,240,0.590319072,53.27878787878788,0.225230349220794,17.016,17.582,1477.578,0.713319072,66.067,0.123,Cu,BTC,ДМФА,4.0006,2.0005,110,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165314049586776,0.0096642512077294,1.7105725930306197,7.998800177973603,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,12.541575923904,0.011516143310193,2503.0158563079326,0.3299999999938062,25978.776396,0.132957770738255,1203.3848189526393,-17.582000000002058,1.185963613964745e-06
514,MOF-514(CuBTC)-150C,150,0.221300268,35.59696969696969,0.3371073465565677,6.379,11.747,527.682,0.232300268,5.436,0.011,Cu,BTC,ДМФА,4.0006,2.0005,110,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165314049586776,0.0096642512077294,1.7105725930306197,7.998800177973603,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,2.728831248196,0.0120887201003405,2384.461629371088,0.3299999999907296,6198.680454,0.0746019461377373,114.31411925300912,-11.747000000021684,2.656770123319978e-06
515,MOF-515La-BTC,300,0.3330432,31.93939393939393,0.3757115749525617,9.6,10.54,790.0,0.3750432,0.114,0.042,La,BTC,ДМФА,0.4803,0.2105,150,110,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,433,207,0.0011092378752886,0.0010169082125603,1.090793417532162,83.28128235835668,138.90547,1.172,1.1,73.095,-0.2956000000000001,0.0,1.0,3.952955328,0.0121518987341618,2372.064637944673,0.329999999989668,8326.599999999999,0.125128185199241,70.24749743304845,-10.540000000035288,3.3000969179316377e-06
517,MOF-517(Cu-BTC),230,0.2882905200000001,26.05757575757576,0.460518664961042,8.31,8.599,680.0,0.3882905200000001,20.0,0.0999999999999999,Cu,BTC,ДМФА,8.0009,4.0011,110,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0330615702479338,0.0193289855072463,1.7104657937207004,3.999550050119418,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.3389101814800006,0.0122205882352761,2358.731732286126,0.3299999999873357,5847.32,0.1327631653913246,32.10431794991391,-8.599000000077211,4.958062743228765e-06
519,MOF-519Cu-BTC,200,0.5866764120000001,43.66363636363636,0.2748282323547783,16.911,14.409,1440.0,0.649676412,0.114,0.0629999999999999,Cu,BTC,ДМФА,3.9993,2.0009,110,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165260330578512,0.0096661835748792,1.7096748908353765,8.001400243042182,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,9.361187420508,0.0117437499999918,2454.504677691891,0.3299999999924423,20748.960000000003,0.1612352412742037,334.5708097488968,-14.409000000007408,1.765794799993133e-06
520,MOF-520Cu-BTC,200,0.538038228,38.92121212121211,0.3083151666147618,15.509,12.844,1300.0,0.580038228,0.13,0.042,Cu,BTC,ДМФА,4.0009,2.0008,110,110,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165326446280991,0.0096657004830917,1.7104443642315803,7.998200402909796,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,7.450011000432,0.0119299999999908,2416.185188952438,0.3299999999915214,16697.2,0.1658853459109312,177.94945145151758,-12.844000000013928,2.2223237237969526e-06
521,MOF-521,200,0.61456878,49.29090909090908,0.2434526005164147,17.715,16.266,1510.0,0.68256878,0.111,0.0679999999999999,Cu,BTC,ДМФА,4.0001,2.0,110,150,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165293388429752,0.0096618357487922,1.710786393181542,7.999800002999975,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,11.102663775479998,0.0117317880794624,2457.0073304781163,0.3299999999933051,24561.66,0.1496183676872003,707.6825298387741,-16.2660000000035,1.3856271372731448e-06
528,MOF-528Al-BTC,160,0.2133558,20.03030303030303,0.5990922844175491,6.15,6.61,560.0,0.4123558000000001,0.334,0.1990000000000001,Al,BTC,ДМФА,4.2936,2.466,140,140,140.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0114495999999999,0.0119130434782608,0.9610977295428912,32.60667038554904,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,2.7256718380000007,0.0109821428571232,2624.723571495485,0.3299999999835249,3701.6,0.1278198136157337,14.390846290645031,-6.610000000172249,8.390831449347891e-06
533,MOF-533(lA-BTC,300,0.362462016,27.86969696969697,0.4305751875611613,10.448,9.197,782.345,0.3657357654697553,0.0570599083744643,0.0166763946052325,La,BTC,ДМФА,0.4819,0.2125,150,150,30.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,433,207,0.0011129330254041,0.0010265700483091,1.08412664397386,62.25357945164229,138.90547,1.172,1.1,73.095,-0.2956000000000001,0.0,1.0,3.363671835025339,0.0133547220215974,2158.419264107334,0.3299999999881591,7195.226965,0.1560671505229966,40.86338549284454,-9.19700000006066,4.3342658226973614e-06
534,MOF-534La-BTC,280,0.33200244,32.54545454545455,0.3687150837988827,9.57,10.74,790.0,0.34300244,0.043,0.011,La,BTC,ДМФА,0.4828,0.4203,150,150,30.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,433,207,0.0011150115473441,0.0020304347826086,0.5491488856207748,62.13753094006311,138.90547,1.172,1.1,73.095,-0.2956000000000001,0.0,1.0,3.6838462056,0.0121139240506175,2379.500577226177,0.3299999999898603,8484.6,0.1224143074860335,76.15024252656258,-10.740000000032552,3.1783326811142643e-06
537,MOF-537La-BTC,300,0.350944272,37.34545454545454,0.3213242453748783,10.116,12.324,840.0,0.373944272,0.069,0.023,La,BTC,ДМФА,0.4815,0.2119,130,130,30.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,433,207,0.0011120092378752,0.0010236714975845,1.0862939470379316,62.30529582075743,138.90547,1.172,1.1,73.095,-0.2956000000000001,0.0,1.0,4.608489208128,0.0120428571428428,2393.5424072299934,0.3299999999911637,10352.16,0.112766903369036,144.2751471425128,-12.324000000017184,2.4138180858681367e-06
540,MOF-540-240La-BTC,240,0.312228,33.74848484848485,0.355571518362216,9.0,11.137,740.0,0.328228,0.056,0.016,La,BTC,ДМФА,1.4616,0.649,150,130,72.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,433,207,0.0033755196304849,0.003135265700483,1.0766291843577065,49.26108371013883,138.90547,1.172,1.1,73.095,-0.2956000000000001,0.0,1.0,3.655475236000001,0.0121621621621457,2370.062895159745,0.3299999999902218,8241.380000000001,0.1110193840351979,89.37716023302777,-11.137000000027736,2.955775717367868e-06
540,MOF-540-280La-BTC,280,0.352366644,33.62727272727273,0.3568532035685321,10.157,11.097,830.0,0.371366644,0.065,0.019,La,BTC,ДМФА,1.4616,0.649,150,130,72.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,433,207,0.0033755196304849,0.003135265700483,1.0766291843577065,49.26108371013883,138.90547,1.172,1.1,73.095,-0.2956000000000001,0.0,1.0,4.121055648468,0.0122373493975756,2355.501043522436,0.3299999999901865,9210.51,0.1257431657420925,87.94648065532054,-11.097000000028183,2.977122768853166e-06
540,MOF-540-320La-BTC,300,0.409434984,23.71212121212121,0.5060702875399361,11.802,7.825,840.0,0.409434984,0.0,0.0,La,BTC,ДМФА,1.4616,0.649,150,130,72.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,433,207,0.0033755196304849,0.003135265700483,1.0766291843577065,49.26108371013883,138.90547,1.172,1.1,73.095,-0.2956000000000001,0.0,1.0,3.2038287498,0.0140499999999832,2051.6077784608465,0.3299999999860831,6573.0,0.2072028800817891,23.49400026667262,-7.82500000010551,5.98741310852323e-06
540,MOF-540La-BTC,320,0.352436028,34.43333333333333,0.3484995159728945,10.159,11.363,830.0,0.371436028,0.064,0.0189999999999999,La,BTC,ДМФА,1.4616,0.649,150,130,72.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,433,207,0.0033755196304849,0.003135265700483,1.0766291843577065,49.26108371013883,138.90547,1.172,1.1,73.095,-0.2956000000000001,0.0,1.0,4.220627586164,0.0122397590361298,2355.037316573556,0.3299999999904163,9431.29,0.1228237851694095,97.90891590519452,-11.363000000025316,2.8393694346445795e-06
544,MOF-544,250,0.357813288,34.2060606060606,0.3508150248051028,10.314,11.288,840.631,0.368813288,35.607,0.011,La,BTC,ДМФА,1.4585,0.6474,150,120,72.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,433,207,0.0033683602771362,0.003127536231884,1.0770008563917643,49.36578673337964,138.90547,1.172,1.1,73.095,-0.2956000000000001,0.0,1.0,4.163164394944,0.0122693548060774,2349.356566239774,0.3299999999903527,9489.042728,0.1255262775053154,94.99091679235244,-11.288000000026097,2.877225593457273e-06
544,MOF-544La-BTC,300,0.409434984,23.71212121212121,0.5060702875399361,11.802,7.825,840.631,0.409434984,0.0,0.0,La,BTC,ДМФА,1.4585,0.6474,150,120,72.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,433,207,0.0033683602771362,0.003127536231884,1.0770008563917643,49.36578673337964,138.90547,1.172,1.1,73.095,-0.2956000000000001,0.0,1.0,3.2038287498,0.0140394536960758,2053.1489266849044,0.3299999999860831,6577.937575,0.2072028800817891,23.49400026667262,-7.82500000010551,5.98741310852323e-06
548,MOF-548La-BTC,300,0.35247072,31.55757575757575,0.3802573458805454,10.16,10.414,854.636,0.35247072,0.0,0.0,La,BTC,ДМФА,1.4588,0.6474,110,130,72.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,433,207,0.0033690531177829,0.003127536231884,1.0772223855360343,49.35563473446968,138.90547,1.172,1.1,73.095,-0.2956000000000001,0.0,1.0,3.67063007808,0.0118881020691711,2424.70068882686,0.329999999989543,8900.179304,0.1340295804878048,66.76600395960642,-10.414000000037127,3.380436400911737e-06
549,MOF-549La-BTC,300,0.3235029,33.53636363636364,0.3578205475738682,9.325,11.067,759.542,0.3235029,0.0,0.0,La,BTC,ДМФА,1.4563,0.6462,150,150,72.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,433,207,0.0033632794457274,0.0031217391304347,1.0773732934839326,49.44036252870949,138.90547,1.172,1.1,73.095,-0.2956000000000001,0.0,1.0,3.5802065943,0.0122771354315992,2347.867662553048,0.3299999999901599,8405.851314000001,0.1157559848197343,86.88852003190617,-11.067000000028528,2.9932851863325782e-06
554,MOF-554La-BTC,300,0.34917498,25.25151515151515,0.4752190087603504,10.065,8.333,770.133,0.34917498,0.83,0.0,La,BTC,ДМФА,1.4585,0.6468,150,130,72.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,433,207,0.0033683602771362,0.0031246376811594,1.0779999292226656,49.36578673337964,138.90547,1.172,1.1,73.095,-0.2956000000000001,0.0,1.0,2.90967510834,0.0130691711691187,2205.578984480563,0.3299999999869315,6417.518289000001,0.1659345878795151,28.83763701630942,-8.333000000085958,5.279650237031816e-06
555,MOF-555+MOF-544La-BTC,300,0.35351148,35.03333333333333,0.3425309229305424,10.19,11.561,830.0,0.35351148,0.0,0.0,La,BTC,ДМФА,1.4583,0.6464,150,130,72.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,433,207,0.0033678983833718,0.0031227053140096,1.0785190936022824,49.37255705316289,138.90547,1.172,1.1,73.095,-0.2956000000000001,0.0,1.0,4.08694622028,0.0122771084337201,2347.8728262293694,0.3299999999905804,9595.63,0.1210886135109419,106.05039031444876,-11.561000000023377,2.7429450911645546e-06
557,MOF-557(Zr-BTC),160,0.1630524,22.16363636363636,0.5414273995077933,4.7,7.314,450.0,0.2730524,70.0,0.11,Zr,BDC,ДМФА,0.5448,0.3462,110,130,50.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.0023381974248927,0.002110975609756,1.1076377701612048,91.77679865679735,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,1.9971052536,0.0104444444444212,2759.848964137609,0.3299999999851108,3291.3,0.0882810369155045,19.11739269474279,-7.314000000129663,6.853272557999385e-06
571,MOF-571Cu-BTC,200,0.589868076,32.7030303030303,0.3669384729429207,17.003,10.792,1384.802,0.607868076,1.929,0.018,Cu,BTC,ДМФА,2.0928,1.0119,130,120,24.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0086479338842975,0.0048884057971014,1.769070014677432,11.467889902777191,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,6.560112276192,0.0122782896038478,2347.6469637803434,0.3299999999899092,14944.783183999998,0.2164452910452187,77.76457513836104,-10.792000000031877,3.1477776173062327e-06
571,MOF-571-220,220,0.640275552,51.41212121212121,0.2334079924554992,18.456,16.966,1568.483,0.7192755519999999,17.523,0.0789999999999999,Cu,BTC,ДМФА,2.0928,1.0119,130,120,24.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0086479338842975,0.0048884057971014,1.769070014677432,11.467889902777191,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,12.203229015232,0.0117667835736748,2449.6999653522616,0.3299999999935813,26610.882578,0.1494454312106566,938.598795564077,-16.966000000002644,1.2736467476566488e-06
572,MOF-572,220,0.601247052,46.79393939393939,0.2564434658722964,17.331,15.442,1451.683,0.6682470519999999,16.843,0.0669999999999999,Cu,BTC,ДМФА,3.99,2.0054,130,120,32.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0164876033057851,0.009687922705314,1.7018717123816085,8.020050123303244,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,10.319070976983998,0.0119385568336806,2414.4534143770684,0.3299999999929479,22416.888886,0.1541858778603808,507.5418841992977,-15.442000000004883,1.5374493599905615e-06
575,MOF-575-300,300,0.506815428,17.62121212121212,0.6809974204643164,14.609,5.815,1296.788,0.635815428,0.05,0.129,Al,BTC,ДМФА,1.076,0.4928,120,120,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028693333333333,0.0023806763285024,1.2052592339921644,26.02230480852945,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,3.69726671382,0.0112655268247305,2558.6987407993847,0.3299999999812726,7540.822220000001,0.3451399991195185,10.442406863330213,-5.81500000023738,1.0841976912617038e-05
575,MOF-575-250,250,0.472747884,17.75454545454545,0.6758832565284179,13.627,5.859,1215.203,0.6727478840000001,107.83,0.2000000000000001,Al,BTC,ДМФА,1.076,0.4928,120,120,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028693333333333,0.0023806763285024,1.2052592339921644,26.02230480852945,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,3.941629852356,0.0112137642846411,2570.5096491335967,0.3299999999814133,7119.874377,0.3195223793548387,10.62941848760679,-5.859000000233204,1.06797459117281e-05
585,MOF-585,160,0.507821496,17.52121212121212,0.6848841231407818,14.638,5.782,1260.233,0.5638214960000001,8.336,0.056,Zr,BDC,ДМФА,0.5417,0.3461,120,160,25.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.0023248927038626,0.0021103658536585,1.101653345167084,46.1510060067362,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,3.2600158898720006,0.011615312406506,2481.645632264362,0.3299999999811657,7286.667206,0.3477988800000001,10.304310549005256,-5.782000000240561,1.0966088377186669e-05
624,MOF-624Al-BDC,160,0.503311536,29.59393939393939,0.405488429244317,14.508,9.766,1156.464,1.477311536,129.499,0.974,Al,BDC,ДМФА,1.25,0.5086,150,160,30.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,375,164,0.0033333333333333,0.0031012195121951,1.0748456358473897,23.9999999808,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,14.427424460576,0.0125451375918208,2297.710096003621,0.3299999999888491,11294.027424,0.2040870041531845,51.40725076296318,-9.76600000004822,3.843921202462513e-06
665,MOF-665,150,0.094119396,22.55151515151515,0.5321150228433217,2.713,7.442,197.104,0.094119396,0.0,0.0,Fe,BTC,ДМФА,2.8843,0.5052,150,110,30.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,404,207,0.0071393564356435,0.0024405797101449,2.9252695499751016,10.401137187393427,55.845,0.8525,1.83,73.095,-0.2956000000000001,0.0,1.0,0.7004365450319999,0.0137643071677197,2094.1910624438024,0.3299999999853668,1466.847968,0.0500823445525396,20.13049892324092,-7.442000000123137,6.619551798407647e-06
666,MOF-666,150,0.298247124,17.8,0.6741573033707866,8.597,5.874,817.984,0.442247124,50.713,0.144,Fe,BTC,ДМФА,0.9802,0.5051,150,110,30.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,404,207,0.0024262376237623,0.0024400966183574,0.9943199015929368,30.60599874453581,55.845,0.8525,1.83,73.095,-0.2956000000000001,0.0,1.0,2.597759606376,0.0105099855253764,2742.638340604289,0.3299999999814606,4804.838016,0.2010654768539325,10.693934959521032,-5.8740000002317965,1.0625271397568175e-05
